"Data anno corrente","Giorno settimana","Vendite R1","Scontrini R1"
"2018-06-01","Venerdi",10729.37,1325.0
"2018-06-02","Sabato",9036.52,1131.0
"2018-06-03","Domenica",7058.94,829.0
"2018-06-04","Lunedi",4108.58,516.0
"2018-06-05","Martedi",3346.7,457.0
"2018-06-06","Mercoledi",3405.19,432.0
"2018-06-07","Giovedi",4114.45,544.0
"2018-06-08","Venerdi",7004.99,860.0
"2018-06-09","Sabato",7829.97,946.0
"2018-06-10","Domenica",7273.18,887.0
"2018-06-11","Lunedi",4138.71,527.0
"2018-06-12","Martedi",4062.12,511.0
"2018-06-13","Mercoledi",4654.48,596.0
"2018-06-14","Giovedi",4392.02,554.0
"2018-06-15","Venerdi",5349.58,687.0
"2018-06-16","Sabato",7819.33,947.0
"2018-06-17","Domenica",6743.87,793.0
"2018-06-18","Lunedi",3439.43,439.0
"2018-06-19","Martedi",3131.83,442.0
"2018-06-20","Mercoledi",3799.76,500.0
"2018-06-21","Giovedi",4215.12,539.0
"2018-06-22","Venerdi",5180.82,644.0
"2018-06-23","Sabato",9287.19,1124.0
"2018-06-24","Domenica",6571.2,824.0
"2018-06-25","Lunedi",4024.82,549.0
"2018-06-26","Martedi",3907.01,525.0
"2018-06-27","Mercoledi",3625.5,500.0
"2018-06-28","Giovedi",4487.91,557.0
"2018-06-29","Venerdi",5597.42,709.0
"2018-06-30","Sabato",7202.0,909.0
"2018-07-01","Domenica",7659.28,969.0
"2018-07-02","Lunedi",4137.55,537.0
"2018-07-03","Martedi",4335.33,589.0
"2018-07-04","Mercoledi",4672.64,607.0
"2018-07-05","Giovedi",4720.18,593.0
"2018-07-06","Venerdi",5913.59,809.0
"2018-07-07","Sabato",7888.91,987.0
"2018-07-08","Domenica",8202.48,1019.0
"2018-07-09","Lunedi",4553.53,608.0
"2018-07-10","Martedi",4990.24,649.0
"2018-07-11","Mercoledi",5245.65,712.0
"2018-07-12","Giovedi",4679.48,639.0
"2018-07-13","Venerdi",6378.93,827.0
"2018-07-14","Sabato",9140.68,1166.0
"2018-07-15","Domenica",7287.1,863.0
"2018-07-16","Lunedi",5133.67,631.0
"2018-07-17","Martedi",4946.06,599.0
"2018-07-18","Mercoledi",4009.24,556.0
"2018-07-19","Giovedi",4200.32,548.0
"2018-07-20","Venerdi",5537.91,726.0
"2018-07-21","Sabato",11343.91,1461.0
"2018-07-22","Domenica",8685.53,1056.0
"2018-07-23","Lunedi",4615.17,580.0
"2018-07-24","Martedi",4350.13,561.0
"2018-07-25","Mercoledi",4307.4,576.0
"2018-07-26","Giovedi",4242.76,553.0
"2018-07-27","Venerdi",6459.35,923.0
"2018-07-28","Sabato",7549.82,965.0
"2018-07-29","Domenica",8056.25,937.0
"2018-07-30","Lunedi",3869.76,535.0
"2018-07-31","Martedi",4128.9,602.0
"2018-08-01","Mercoledi",4355.98,575.0
"2018-08-02","Giovedi",4546.3,584.0
"2018-08-03","Venerdi",5977.0,716.0
"2018-08-04","Sabato",8061.68,1015.0
"2018-08-05","Domenica",6939.15,852.0
"2018-08-06","Lunedi",4711.24,616.0
"2018-08-07","Martedi",4740.63,625.0
"2018-08-08","Mercoledi",3981.68,516.0
"2018-08-09","Giovedi",5311.68,638.0
"2018-08-10","Venerdi",6298.34,748.0
"2018-08-11","Sabato",8544.57,1012.0
"2018-08-12","Domenica",8092.78,934.0
"2018-08-13","Lunedi",6670.36,734.0
"2018-08-14","Martedi",6099.26,716.0
"2018-08-15","Mercoledi",2542.66,322.0
"2018-08-16","Giovedi",4979.3,632.0
"2018-08-17","Venerdi",5998.54,737.0
"2018-08-18","Sabato",7250.32,937.0
"2018-08-19","Domenica",7222.89,859.0
"2018-08-20","Lunedi",5116.13,621.0
"2018-08-21","Martedi",4663.94,595.0
"2018-08-22","Mercoledi",5355.47,634.0
"2018-08-23","Giovedi",5142.18,603.0
"2018-08-24","Venerdi",6453.35,743.0
"2018-08-25","Sabato",10030.98,1184.0
"2018-08-26","Domenica",7157.78,827.0
"2018-08-27","Lunedi",4904.61,615.0
"2018-08-28","Martedi",4774.85,608.0
"2018-08-29","Mercoledi",5259.39,642.0
"2018-08-30","Giovedi",5286.18,637.0
"2018-08-31","Venerdi",7047.42,822.0
"2018-09-01","Sabato",11002.76,1288.0
"2018-09-02","Domenica",9468.3,1076.0
"2018-09-03","Lunedi",5438.3,663.0
"2018-09-04","Martedi",5511.67,654.0
"2018-09-05","Mercoledi",5161.12,640.0
"2018-09-06","Giovedi",5544.57,662.0
"2018-09-07","Venerdi",7398.81,906.0
"2018-09-08","Sabato",9459.82,1109.0
"2018-09-09","Domenica",7289.2,888.0
"2018-09-10","Lunedi",5406.64,635.0
"2018-09-11","Martedi",4857.34,601.0
"2018-09-12","Mercoledi",5384.57,625.0
"2018-09-13","Giovedi",4490.4,581.0
"2018-09-14","Venerdi",6601.11,817.0
"2018-09-15","Sabato",10498.32,1329.0
"2018-09-16","Domenica",7651.89,843.0
"2018-09-17","Lunedi",3997.83,527.0
"2018-09-18","Martedi",4382.14,573.0
"2018-09-19","Mercoledi",4545.87,556.0
"2018-09-20","Giovedi",5310.17,722.0
"2018-09-21","Venerdi",6338.36,788.0
"2018-09-22","Sabato",9718.48,1188.0
"2018-09-23","Domenica",9163.32,1019.0
"2018-09-24","Lunedi",3134.57,465.0
"2018-09-25","Martedi",3856.37,504.0
"2018-09-26","Mercoledi",3291.79,473.0
"2018-09-27","Giovedi",3447.94,497.0
"2018-09-28","Venerdi",6218.81,843.0
"2018-09-29","Sabato",10134.52,1243.0
"2018-09-30","Domenica",7433.45,934.0
"2018-10-01","Lunedi",3411.98,449.0
"2018-10-02","Martedi",3655.42,490.0
"2018-10-03","Mercoledi",3232.97,457.0
"2018-10-04","Giovedi",3292.07,433.0
"2018-10-05","Venerdi",6061.26,780.0
"2018-10-06","Sabato",10301.24,1264.0
"2018-10-07","Domenica",7958.09,911.0
"2018-10-08","Lunedi",3117.16,420.0
"2018-10-09","Martedi",2833.49,411.0
"2018-10-10","Mercoledi",3772.73,485.0
"2018-10-11","Giovedi",3923.09,486.0
"2018-10-12","Venerdi",6234.45,781.0
"2018-10-13","Sabato",10064.4,1234.0
"2018-10-14","Domenica",7996.11,921.0
"2018-10-15","Lunedi",3396.36,442.0
"2018-10-16","Martedi",2963.91,407.0
"2018-10-17","Mercoledi",3251.35,474.0
"2018-10-18","Giovedi",3147.53,434.0
"2018-10-19","Venerdi",6219.74,779.0
"2018-10-20","Sabato",10432.02,1306.0
"2018-10-21","Domenica",7378.48,896.0
"2018-10-22","Lunedi",3391.27,430.0
"2018-10-23","Martedi",2852.93,417.0
"2018-10-24","Mercoledi",3546.94,471.0
"2018-10-25","Giovedi",3248.19,434.0
"2018-10-26","Venerdi",5543.23,663.0
"2018-10-27","Sabato",10044.22,1247.0
"2018-10-28","Domenica",8827.94,1106.0
"2018-10-29","Lunedi",2474.46,345.0
"2018-10-30","Martedi",3519.6,453.0
"2018-10-31","Mercoledi",8325.16,1010.0
"2018-11-01","Giovedi",8597.04,960.0
"2018-11-02","Venerdi",7391.63,870.0
"2018-11-03","Sabato",11154.13,1381.0
"2018-11-04","Domenica",8588.4,983.0
"2018-11-05","Lunedi",2919.74,387.0
"2018-11-06","Martedi",3031.32,383.0
"2018-11-07","Mercoledi",3550.98,423.0
"2018-11-08","Giovedi",3832.06,428.0
"2018-11-09","Venerdi",5362.56,669.0
"2018-11-10","Sabato",10044.85,1171.0
"2018-11-11","Domenica",8163.7,903.0
"2018-11-12","Lunedi",3080.62,394.0
"2018-11-13","Martedi",3043.98,425.0
"2018-11-14","Mercoledi",3639.15,495.0
"2018-11-15","Giovedi",3651.08,467.0
"2018-11-16","Venerdi",6702.27,775.0
"2018-11-17","Sabato",10644.21,1239.0
"2018-11-18","Domenica",9039.46,1005.0
"2018-11-19","Lunedi",3082.87,425.0
"2018-11-20","Martedi",3705.85,470.0
"2018-11-21","Mercoledi",3713.99,513.0
"2018-11-22","Giovedi",3508.52,527.0
"2018-11-23","Venerdi",7524.35,911.0
"2018-11-24","Sabato",11177.21,1402.0
"2018-11-25","Domenica",9374.52,1080.0
"2018-11-26","Lunedi",3393.42,457.0
"2018-11-27","Martedi",3183.71,422.0
"2018-11-28","Mercoledi",3373.34,447.0
"2018-11-29","Giovedi",3530.83,442.0
"2018-11-30","Venerdi",6109.88,750.0
"2018-12-01","Sabato",12529.94,1616.0
"2018-12-02","Domenica",9514.84,1013.0
"2018-12-03","Lunedi",3899.27,516.0
"2018-12-04","Martedi",3560.82,463.0
"2018-12-05","Mercoledi",4103.14,510.0
"2018-12-06","Giovedi",3902.9,567.0
"2018-12-07","Venerdi",6677.34,829.0
"2018-12-08","Sabato",11847.25,1452.0
"2018-12-09","Domenica",8899.4,1016.0
"2018-12-10","Lunedi",3890.35,518.0
"2018-12-11","Martedi",4457.44,528.0
"2018-12-12","Mercoledi",4874.53,613.0
"2018-12-13","Giovedi",4259.87,514.0
"2018-12-14","Venerdi",6461.89,788.0
"2018-12-15","Sabato",12826.12,1475.0
"2018-12-16","Domenica",9954.35,1081.0
"2018-12-17","Lunedi",4377.52,578.0
"2018-12-18","Martedi",4803.0,594.0
"2018-12-19","Mercoledi",4539.7,605.0
"2018-12-20","Giovedi",6010.2,782.0
"2018-12-21","Venerdi",8736.71,1063.0
"2018-12-22","Sabato",12007.32,1399.0
"2018-12-23","Domenica",12037.93,1312.0
"2018-12-24","Lunedi",4571.88,565.0
"2018-12-25","Martedi",1983.34,257.0
"2018-12-26","Mercoledi",8159.14,971.0
"2018-12-27","Giovedi",6821.68,843.0
"2018-12-28","Venerdi",8487.68,997.0
"2018-12-29","Sabato",11384.39,1337.0
"2018-12-30","Domenica",9859.58,1101.0
"2018-12-31","Lunedi",2832.3,339.0
"2019-01-01","Martedi",6750.05,734.0
"2019-01-02","Mercoledi",6737.33,767.0
"2019-01-03","Giovedi",7012.8,796.0
"2019-01-04","Venerdi",7449.76,877.0
"2019-01-05","Sabato",13160.83,1505.0
"2019-01-06","Domenica",9310.02,1041.0
"2019-01-07","Lunedi",3035.37,397.0
"2019-01-08","Martedi",2932.31,358.0
"2019-01-09","Mercoledi",3684.71,452.0
"2019-01-10","Giovedi",3440.78,438.0
"2019-01-11","Venerdi",6640.89,804.0
"2019-01-12","Sabato",12052.7,1423.0
"2019-01-13","Domenica",10256.56,1133.0
"2019-01-14","Lunedi",3160.46,442.0
"2019-01-15","Martedi",3638.39,460.0
"2019-01-16","Mercoledi",4021.52,475.0
"2019-01-17","Giovedi",3778.44,463.0
"2019-01-18","Venerdi",6082.33,775.0
"2019-01-19","Sabato",9609.94,1152.0
"2019-01-20","Domenica",9531.4,1042.0
"2019-01-21","Lunedi",3159.82,419.0
"2019-01-22","Martedi",3267.15,418.0
"2019-01-23","Mercoledi",1891.8,262.0
"2019-01-24","Giovedi",3946.22,497.0
"2019-01-25","Venerdi",6541.06,822.0
"2019-01-26","Sabato",11377.61,1368.0
"2019-01-27","Domenica",8910.6,1045.0
"2019-01-28","Lunedi",3322.34,471.0
"2019-01-29","Martedi",3338.71,432.0
"2019-01-30","Mercoledi",2903.97,356.0
"2019-01-31","Giovedi",3002.35,370.0
"2019-02-01","Venerdi",4549.53,570.0
"2019-02-02","Sabato",10594.64,1214.0
"2019-02-03","Domenica",9951.75,1099.0
"2019-02-04","Lunedi",3573.24,474.0
"2019-02-05","Martedi",3562.61,448.0
"2019-02-06","Mercoledi",3958.38,505.0
"2019-02-07","Giovedi",3090.39,385.0
"2019-02-08","Venerdi",5646.48,693.0
"2019-02-09","Sabato",10765.95,1296.0
"2019-02-10","Domenica",9018.82,1008.0
"2019-02-11","Lunedi",3421.18,483.0
"2019-02-12","Martedi",3982.89,488.0
"2019-02-13","Mercoledi",4043.69,540.0
"2019-02-14","Giovedi",4813.19,620.0
"2019-02-15","Venerdi",6345.31,801.0
"2019-02-16","Sabato",11001.66,1332.0
"2019-02-17","Domenica",9302.67,1048.0
"2019-02-18","Lunedi",3080.71,457.0
"2019-02-19","Martedi",3387.51,458.0
"2019-02-20","Mercoledi",3745.61,469.0
"2019-02-21","Giovedi",4401.63,578.0
"2019-02-22","Venerdi",6599.42,809.0
"2019-02-23","Sabato",11078.52,1249.0
"2019-02-24","Domenica",8560.39,1003.0
"2019-02-25","Lunedi",3376.31,492.0
"2019-02-26","Martedi",3501.01,508.0
"2019-02-27","Mercoledi",3828.05,549.0
"2019-02-28","Giovedi",4270.47,596.0
"2019-03-01","Venerdi",6485.11,840.0
"2019-03-02","Sabato",10544.56,1422.0
"2019-03-03","Domenica",8858.41,1132.0
"2019-03-04","Lunedi",5437.22,677.0
"2019-03-05","Martedi",4920.21,590.0
"2019-03-06","Mercoledi",4062.91,540.0
"2019-03-07","Giovedi",3640.4,477.0
"2019-03-08","Venerdi",6403.51,811.0
"2019-03-09","Sabato",10535.59,1341.0
"2019-03-10","Domenica",8381.99,1005.0
"2019-03-11","Lunedi",2988.04,459.0
"2019-03-12","Martedi",3674.71,467.0
"2019-03-13","Mercoledi",3790.64,521.0
"2019-03-14","Giovedi",3710.22,530.0
"2019-03-15","Venerdi",5579.36,732.0
"2019-03-16","Sabato",10855.93,1385.0
"2019-03-17","Domenica",9611.32,1125.0
"2019-03-18","Lunedi",3916.77,553.0
"2019-03-19","Martedi",4027.99,528.0
"2019-03-20","Mercoledi",3652.4,468.0
"2019-03-21","Giovedi",3829.99,553.0
"2019-03-22","Venerdi",6528.48,842.0
"2019-03-23","Sabato",10419.31,1293.0
"2019-03-24","Domenica",8288.55,1011.0
"2019-03-25","Lunedi",3181.07,434.0
"2019-03-26","Martedi",3514.39,498.0
"2019-03-27","Mercoledi",3906.16,523.0
"2019-03-28","Giovedi",4466.76,610.0
"2019-03-29","Venerdi",5633.65,754.0
"2019-03-30","Sabato",10040.49,1299.0
"2019-03-31","Domenica",8337.43,987.0
"2019-04-01","Lunedi",3961.41,561.0
"2019-04-02","Martedi",3552.3,500.0
"2019-04-03","Mercoledi",4276.68,513.0
"2019-04-04","Giovedi",3599.57,523.0
"2019-04-05","Venerdi",6615.79,880.0
"2019-04-06","Sabato",10591.73,1286.0
"2019-04-07","Domenica",10514.58,1259.0
"2019-04-08","Lunedi",3443.76,496.0
"2019-04-09","Martedi",3868.72,512.0
"2019-04-10","Mercoledi",3461.54,478.0
"2019-04-11","Giovedi",4342.76,561.0
"2019-04-12","Venerdi",6961.4,899.0
"2019-04-13","Sabato",10486.91,1317.0
"2019-04-14","Domenica",10782.86,1173.0
"2019-04-15","Lunedi",3928.26,530.0
"2019-04-16","Martedi",4057.71,531.0
"2019-04-17","Mercoledi",5538.08,710.0
"2019-04-18","Giovedi",6972.1,911.0
"2019-04-19","Venerdi",6773.17,900.0
"2019-04-20","Sabato",10625.34,1338.0
"2019-04-21","Domenica",2532.04,290.0
"2019-04-22","Lunedi",6091.74,738.0
"2019-04-23","Martedi",7040.27,867.0
"2019-04-24","Mercoledi",7786.08,969.0
"2019-04-25","Giovedi",10266.48,1153.0
"2019-04-26","Venerdi",8838.38,1027.0
"2019-04-27","Sabato",10105.58,1302.0
"2019-04-28","Domenica",7520.54,898.0
"2019-04-29","Lunedi",4404.09,587.0
"2019-04-30","Martedi",6391.14,795.0
"2019-05-01","Mercoledi",6583.44,799.0
"2019-05-02","Giovedi",3300.88,457.0
"2019-05-03","Venerdi",6900.29,891.0
"2019-05-04","Sabato",8981.83,1119.0
"2019-05-05","Domenica",10350.35,1297.0
"2019-05-06","Lunedi",3632.61,482.0
"2019-05-07","Martedi",3715.51,463.0
"2019-05-08","Mercoledi",4181.5,524.0
"2019-05-09","Giovedi",4270.09,550.0
"2019-05-10","Venerdi",6768.63,844.0
"2019-05-11","Sabato",10110.52,1283.0
"2019-05-12","Domenica",8726.01,1043.0
"2019-05-13","Lunedi",3973.74,514.0
"2019-05-14","Martedi",3556.26,515.0
"2019-05-15","Mercoledi",4876.17,602.0
"2019-05-16","Giovedi",4655.67,709.0
"2019-05-17","Venerdi",6545.1,843.0
"2019-05-18","Sabato",11988.42,1348.0
"2019-05-19","Domenica",10034.85,1135.0
"2019-05-20","Lunedi",3370.59,459.0
"2019-05-21","Martedi",3814.08,477.0
"2019-05-22","Mercoledi",4372.19,551.0
"2019-05-23","Giovedi",4850.49,626.0
"2019-05-24","Venerdi",6137.82,787.0
"2019-05-25","Sabato",9634.46,1129.0
"2019-05-26","Domenica",9047.01,1021.0
"2019-05-27","Lunedi",4929.93,633.0
"2019-05-28","Martedi",3713.5,539.0
"2019-05-29","Mercoledi",3934.4,577.0
"2019-05-30","Giovedi",4010.07,569.0
"2019-05-31","Venerdi",5230.62,735.0
"2019-06-01","Sabato",8449.73,1130.0
"2019-06-02","Domenica",7178.12,906.0
"2019-06-03","Lunedi",3469.55,481.0
"2019-06-04","Martedi",3598.06,495.0
"2019-06-05","Mercoledi",3720.97,533.0
"2019-06-06","Giovedi",3914.39,540.0
"2019-06-07","Venerdi",6297.41,754.0
"2019-06-08","Sabato",8275.45,1049.0
"2019-06-09","Domenica",8550.77,1037.0
"2019-06-10","Lunedi",4159.15,533.0
"2019-06-11","Martedi",4184.89,551.0
"2019-06-12","Mercoledi",3953.47,499.0
"2019-06-13","Giovedi",4217.67,555.0
"2019-06-14","Venerdi",6437.1,779.0
"2019-06-15","Sabato",8574.9,1001.0
"2019-06-16","Domenica",7492.98,921.0
"2019-06-17","Lunedi",3873.36,535.0
"2019-06-18","Martedi",3850.91,484.0
"2019-06-19","Mercoledi",4022.87,506.0
"2019-06-20","Giovedi",4483.75,596.0
"2019-06-21","Venerdi",5998.28,742.0
"2019-06-22","Sabato",9033.21,1146.0
"2019-06-23","Domenica",6667.7,842.0
"2019-06-24","Lunedi",4016.23,515.0
"2019-06-25","Martedi",4137.32,556.0
"2019-06-26","Mercoledi",4163.49,567.0
"2019-06-27","Giovedi",4256.62,593.0
"2019-06-28","Venerdi",6394.22,775.0
"2019-06-29","Sabato",7594.21,921.0
"2019-06-30","Domenica",8343.92,1048.0
"2019-07-01","Lunedi",4460.56,594.0
"2019-07-02","Martedi",4459.92,619.0
"2019-07-03","Mercoledi",4463.7,646.0
"2019-07-04","Giovedi",4459.73,585.0
"2019-07-05","Venerdi",6267.79,844.0
"2019-07-06","Sabato",9877.73,1240.0
"2019-07-07","Domenica",9029.05,1099.0
"2019-07-08","Lunedi",4560.86,624.0
"2019-07-09","Martedi",5139.0,683.0
"2019-07-10","Mercoledi",6205.11,872.0
"2019-07-11","Giovedi",5405.49,695.0
"2019-07-12","Venerdi",6975.42,889.0
"2019-07-13","Sabato",10238.67,1294.0
"2019-07-14","Domenica",10121.24,1167.0
"2019-07-15","Lunedi",6441.35,811.0
"2019-07-16","Martedi",4266.63,558.0
"2019-07-17","Mercoledi",4614.17,597.0
"2019-07-18","Giovedi",4994.9,659.0
"2019-07-19","Venerdi",5702.04,773.0
"2019-07-20","Sabato",9337.42,1128.0
"2019-07-21","Domenica",7812.86,979.0
"2019-07-22","Lunedi",4530.58,645.0
"2019-07-23","Martedi",4339.91,568.0
"2019-07-24","Mercoledi",4407.6,616.0
"2019-07-25","Giovedi",4642.0,596.0
"2019-07-26","Venerdi",5936.7,783.0
"2019-07-27","Sabato",9941.43,1221.0
"2019-07-28","Domenica",11028.45,1263.0
"2019-07-29","Lunedi",4528.27,628.0
"2019-07-30","Martedi",4430.97,580.0
"2019-07-31","Mercoledi",4453.29,621.0
"2019-08-01","Giovedi",5137.09,656.0
"2019-08-02","Venerdi",6088.15,764.0
"2019-08-03","Sabato",8068.59,1012.0
"2019-08-04","Domenica",7422.74,946.0
"2019-08-05","Lunedi",4736.57,633.0
"2019-08-06","Martedi",4402.41,600.0
"2019-08-07","Mercoledi",4815.4,628.0
"2019-08-08","Giovedi",5442.29,670.0
"2019-08-09","Venerdi",5179.92,675.0
"2019-08-10","Sabato",7835.34,990.0
"2019-08-11","Domenica",7192.01,882.0
"2019-08-12","Lunedi",5748.51,648.0
"2019-08-13","Martedi",5368.54,669.0
"2019-08-14","Mercoledi",5474.04,667.0
"2019-08-15","Giovedi",2267.88,254.0
"2019-08-16","Venerdi",5726.9,668.0
"2019-08-17","Sabato",7445.84,973.0
"2019-08-18","Domenica",7162.79,843.0
"2019-08-19","Lunedi",5160.79,683.0
"2019-08-20","Martedi",4738.59,591.0
"2019-08-21","Mercoledi",6281.24,700.0
"2019-08-22","Giovedi",5581.85,679.0
"2019-08-23","Venerdi",6658.52,826.0
"2019-08-24","Sabato",10222.91,1218.0
"2019-08-25","Domenica",8684.62,1012.0
"2019-08-26","Lunedi",4586.68,596.0
"2019-08-27","Martedi",4780.81,600.0
"2019-08-28","Mercoledi",6742.8,833.0
"2019-08-29","Giovedi",5661.24,691.0
"2019-08-30","Venerdi",6307.81,844.0
"2019-08-31","Sabato",9260.66,1146.0
"2019-09-01","Domenica",9559.35,1128.0
"2019-09-02","Lunedi",4998.2,600.0
"2019-09-03","Martedi",5173.43,681.0
"2019-09-04","Mercoledi",5750.51,732.0
"2019-09-05","Giovedi",6136.12,773.0
"2019-09-06","Venerdi",8065.88,1047.0
"2019-09-07","Sabato",10129.31,1273.0
"2019-09-08","Domenica",9890.83,1092.0
"2019-09-09","Lunedi",5825.75,716.0
"2019-09-10","Martedi",5848.5,687.0
"2019-09-11","Mercoledi",5242.76,670.0
"2019-09-12","Giovedi",5014.96,608.0
"2019-09-13","Venerdi",7020.59,878.0
"2019-09-14","Sabato",10737.84,1230.0
"2019-09-15","Domenica",9416.44,1104.0
"2019-09-16","Lunedi",3900.53,490.0
"2019-09-17","Martedi",4181.51,580.0
"2019-09-18","Mercoledi",4681.61,610.0
"2019-09-19","Giovedi",5252.08,728.0
"2019-09-20","Venerdi",6964.53,864.0
"2019-09-21","Sabato",10231.77,1202.0
"2019-09-22","Domenica",9241.11,1037.0
"2019-09-23","Lunedi",3807.86,484.0
"2019-09-24","Martedi",3877.35,473.0
"2019-09-25","Mercoledi",3991.29,494.0
"2019-09-26","Giovedi",3842.37,493.0
"2019-09-27","Venerdi",6461.8,806.0
"2019-09-28","Sabato",10222.24,1186.0
"2019-09-29","Domenica",9209.18,1071.0
"2019-09-30","Lunedi",3281.88,447.0
"2019-10-01","Martedi",3640.64,457.0
"2019-10-02","Mercoledi",3756.39,461.0
"2019-10-03","Giovedi",4092.11,511.0
"2019-10-04","Venerdi",5864.6,731.0
"2019-10-05","Sabato",10125.49,1174.0
"2019-10-06","Domenica",9252.63,1075.0
"2019-10-07","Lunedi",3842.52,471.0
"2019-10-08","Martedi",4187.47,467.0
"2019-10-09","Mercoledi",4119.36,520.0
"2019-10-10","Giovedi",4028.74,532.0
"2019-10-11","Venerdi",6637.52,832.0
"2019-10-12","Sabato",11155.14,1312.0
"2019-10-13","Domenica",9982.59,1101.0
"2019-10-14","Lunedi",3760.55,471.0
"2019-10-15","Martedi",4266.11,572.0
"2019-10-16","Mercoledi",4650.33,571.0
"2019-10-17","Giovedi",3968.42,533.0
"2019-10-18","Venerdi",7209.55,843.0
"2019-10-19","Sabato",11685.63,1319.0
"2019-10-20","Domenica",10499.96,1235.0
"2019-10-21","Lunedi",3062.43,398.0
"2019-10-22","Martedi",4584.58,546.0
"2019-10-23","Mercoledi",4181.7,524.0
"2019-10-24","Giovedi",4185.47,524.0
"2019-10-25","Venerdi",7067.12,876.0
"2019-10-26","Sabato",12282.79,1401.0
"2019-10-27","Domenica",10698.16,1155.0
"2019-10-28","Lunedi",3945.34,512.0
"2019-10-29","Martedi",4256.48,502.0
"2019-10-30","Mercoledi",4485.13,570.0
