"Data anno corrente","Giorno settimana","Vendite R1","Scontrini R1"
"2019-10-31","Giovedi",9628.37,1077.0
"2019-11-01","Venerdi",9926.2,1027.0
"2019-11-02","Sabato",12124.87,1339.0
"2019-11-03","Domenica",10923.8,1209.0
"2019-11-04","Lunedi",4062.21,511.0
"2019-11-05","Martedi",3945.44,518.0
"2019-11-06","Mercoledi",3810.52,505.0
"2019-11-07","Giovedi",4203.71,532.0
"2019-11-08","Venerdi",6780.29,841.0
"2019-11-09","Sabato",11472.29,1349.0
"2019-11-10","Domenica",11212.27,1260.0
"2019-11-11","Lunedi",3607.72,456.0
"2019-11-12","Martedi",4061.04,499.0
"2019-11-13","Mercoledi",4159.96,531.0
"2019-11-14","Giovedi",4000.0,512.0
"2019-11-15","Venerdi",6637.12,807.0
"2019-11-16","Sabato",11279.04,1274.0
"2019-11-17","Domenica",11770.17,1300.0
"2019-11-18","Lunedi",3767.34,510.0
"2019-11-19","Martedi",3704.8,502.0
"2019-11-20","Mercoledi",4145.02,579.0
"2019-11-21","Giovedi",4650.92,603.0
"2019-11-22","Venerdi",6774.66,864.0
"2019-11-23","Sabato",11047.6,1367.0
"2019-11-24","Domenica",11048.34,1277.0
"2019-11-25","Lunedi",3646.84,494.0
"2019-11-26","Martedi",3631.83,472.0
"2019-11-27","Mercoledi",4507.6,556.0
"2019-11-28","Giovedi",4450.41,534.0
"2019-11-29","Venerdi",8160.59,948.0
"2019-11-30","Sabato",12471.61,1412.0
"2019-12-01","Domenica",12009.94,1258.0
"2019-12-02","Lunedi",4464.32,542.0
"2019-12-03","Martedi",3915.95,527.0
"2019-12-04","Mercoledi",4619.52,568.0
"2019-12-05","Giovedi",4519.47,550.0
"2019-12-06","Venerdi",7180.84,859.0
"2019-12-07","Sabato",10553.4,1250.0
"2019-12-08","Domenica",11494.23,1297.0
"2019-12-09","Lunedi",5096.09,597.0
"2019-12-10","Martedi",4988.83,703.0
"2019-12-11","Mercoledi",5698.18,620.0
"2019-12-12","Giovedi",4851.94,702.0
"2019-12-13","Venerdi",7389.52,850.0
"2019-12-14","Sabato",12853.47,1457.0
"2019-12-15","Domenica",12064.05,1260.0
"2019-12-16","Lunedi",4554.77,577.0
"2019-12-17","Martedi",4917.9,664.0
"2019-12-18","Mercoledi",5866.04,674.0
"2019-12-19","Giovedi",6388.26,808.0
"2019-12-20","Venerdi",8623.82,1005.0
"2019-12-21","Sabato",14093.94,1611.0
"2019-12-22","Domenica",15255.82,1587.0
"2019-12-23","Lunedi",8227.38,951.0
"2019-12-24","Martedi",4747.06,554.0
"2019-12-25","Mercoledi",2725.79,340.0
"2019-12-26","Giovedi",8980.87,976.0
"2019-12-27","Venerdi",9607.42,1104.0
"2019-12-28","Sabato",12422.38,1521.0
"2019-12-29","Domenica",10606.49,1219.0
"2019-12-30","Lunedi",7996.92,894.0
"2019-12-31","Martedi",3224.15,361.0
"2020-01-01","Mercoledi",9214.8,1056.0
"2020-01-02","Giovedi",8445.76,969.0
"2020-01-03","Venerdi",8462.55,945.0
"2020-01-04","Sabato",13169.56,1485.0
"2020-01-05","Domenica",11783.42,1411.0
"2020-01-06","Lunedi",6717.46,765.0
"2020-01-07","Martedi",3328.15,465.0
"2020-01-08","Mercoledi",3409.7,448.0
"2020-01-09","Giovedi",3769.4,466.0
"2020-01-10","Venerdi",6274.31,801.0
"2020-01-11","Sabato",10999.62,1364.0
"2020-01-12","Domenica",10587.15,1201.0
"2020-01-13","Lunedi",3209.15,435.0
"2020-01-14","Martedi",3768.5,473.0
"2020-01-15","Mercoledi",3721.71,492.0
"2020-01-16","Giovedi",4318.91,539.0
"2020-01-17","Venerdi",6631.16,779.0
"2020-01-18","Sabato",10841.65,1191.0
"2020-01-19","Domenica",11232.36,1237.0
"2020-01-20","Lunedi",3663.6,458.0
"2020-01-21","Martedi",3392.21,439.0
"2020-01-22","Mercoledi",4166.24,519.0
"2020-01-23","Giovedi",4439.53,590.0
"2020-01-24","Venerdi",5890.46,741.0
"2020-01-25","Sabato",11516.11,1416.0
"2020-01-26","Domenica",10399.06,1148.0
"2020-01-27","Lunedi",3024.65,443.0
"2020-01-28","Martedi",3376.2,476.0
"2020-01-29","Mercoledi",3599.28,507.0
"2020-01-30","Giovedi",3752.72,522.0
"2020-01-31","Venerdi",6310.65,838.0
"2020-02-01","Sabato",11945.49,1395.0
"2020-02-02","Domenica",10780.59,1291.0
"2020-02-03","Lunedi",3522.53,475.0
"2020-02-04","Martedi",3820.42,491.0
"2020-02-05","Mercoledi",4379.08,548.0
"2020-02-06","Giovedi",4308.46,517.0
"2020-02-07","Venerdi",6150.33,761.0
"2020-02-08","Sabato",10467.55,1303.0
"2020-02-09","Domenica",10653.56,1170.0
"2020-02-10","Lunedi",3140.67,463.0
"2020-02-11","Martedi",3860.1,495.0
"2020-02-12","Mercoledi",4234.23,560.0
"2020-02-13","Giovedi",3967.0,540.0
"2020-02-14","Venerdi",7941.51,966.0
"2020-02-15","Sabato",10688.07,1264.0
"2020-02-16","Domenica",10672.35,1205.0
"2020-02-17","Lunedi",3964.21,524.0
"2020-02-18","Martedi",3474.67,450.0
"2020-02-19","Mercoledi",3909.77,492.0
"2020-02-20","Giovedi",4491.6,549.0
"2020-02-21","Venerdi",6566.87,779.0
"2020-02-22","Sabato",8489.01,1086.0
"2020-02-23","Domenica",5477.0,691.0
"2020-02-24","Lunedi",2480.48,323.0
"2020-02-25","Martedi",2088.92,257.0
"2020-02-26","Mercoledi",2705.52,305.0
"2020-02-27","Giovedi",2945.72,357.0
"2020-02-28","Venerdi",4302.04,496.0
"2020-02-29","Sabato",5492.04,605.0
"2020-03-01","Domenica",4683.79,514.0
"2020-03-02","Lunedi",3142.01,402.0
"2020-03-03","Martedi",3350.54,445.0
"2020-03-04","Mercoledi",3307.54,448.0
"2020-03-05","Giovedi",3507.76,461.0
"2020-03-06","Venerdi",3650.03,493.0
"2020-03-07","Sabato",5035.96,557.0
"2020-03-08","Domenica",1776.08,232.0
"2020-03-09","Lunedi",1368.11,184.0
"2020-03-10","Martedi",1108.51,142.0
"2020-03-11","Mercoledi",1012.56,135.0
"2020-03-12","Giovedi",0.0,0.0
"2020-03-13","Venerdi",0.0,0.0
"2020-03-14","Sabato",0.0,0.0
"2020-03-15","Domenica",0.0,0.0
"2020-03-16","Lunedi",0.0,0.0
"2020-03-17","Martedi",0.0,0.0
"2020-03-18","Mercoledi",0.0,0.0
"2020-03-19","Giovedi",0.0,0.0
"2020-03-20","Venerdi",0.0,0.0
"2020-03-21","Sabato",0.0,0.0
"2020-03-22","Domenica",0.0,0.0
"2020-03-23","Lunedi",0.0,0.0
"2020-03-24","Martedi",0.0,0.0
"2020-03-25","Mercoledi",0.0,0.0
"2020-03-26","Giovedi",0.0,0.0
"2020-03-27","Venerdi",0.0,0.0
"2020-03-28","Sabato",0.0,0.0
"2020-03-29","Domenica",0.0,0.0
"2020-03-30","Lunedi",0.0,0.0
"2020-03-31","Martedi",0.0,0.0
"2020-04-01","Mercoledi",0.0,0.0
"2020-04-02","Giovedi",0.0,0.0
"2020-04-03","Venerdi",0.0,0.0
"2020-04-04","Sabato",0.0,0.0
"2020-04-05","Domenica",0.0,0.0
"2020-04-06","Lunedi",0.0,0.0
"2020-04-07","Martedi",0.0,0.0
"2020-04-08","Mercoledi",0.0,0.0
"2020-04-09","Giovedi",0.0,0.0
"2020-04-10","Venerdi",0.0,0.0
"2020-04-11","Sabato",0.0,0.0
"2020-04-12","Domenica",0.0,0.0
"2020-04-13","Lunedi",0.0,0.0
"2020-04-14","Martedi",0.0,0.0
"2020-04-15","Mercoledi",0.0,0.0
"2020-04-16","Giovedi",0.0,0.0
"2020-04-17","Venerdi",0.0,0.0
"2020-04-18","Sabato",0.0,0.0
"2020-04-19","Domenica",0.0,0.0
"2020-04-20","Lunedi",0.0,0.0
"2020-04-21","Martedi",0.0,0.0
"2020-04-22","Mercoledi",0.0,0.0
"2020-04-23","Giovedi",0.0,0.0
"2020-04-24","Venerdi",0.0,0.0
"2020-04-25","Sabato",0.0,0.0
"2020-04-26","Domenica",0.0,0.0
"2020-04-27","Lunedi",0.0,0.0
"2020-04-28","Martedi",0.0,0.0
"2020-04-29","Mercoledi",0.0,0.0
"2020-04-30","Giovedi",0.0,0.0
"2020-05-01","Venerdi",0.0,0.0
"2020-05-02","Sabato",0.0,0.0
"2020-05-03","Domenica",0.0,0.0
"2020-05-04","Lunedi",0.0,0.0
"2020-05-05","Martedi",0.0,0.0
"2020-05-06","Mercoledi",0.0,0.0
"2020-05-07","Giovedi",2833.06,181.0
"2020-05-08","Venerdi",3441.45,239.0
"2020-05-09","Sabato",4755.26,296.0
"2020-05-10","Domenica",3342.64,209.0
"2020-05-11","Lunedi",3043.79,237.0
"2020-05-12","Martedi",2364.66,200.0
"2020-05-13","Mercoledi",3052.85,228.0
"2020-05-14","Giovedi",2870.9,241.0
"2020-05-15","Venerdi",3747.2,290.0
"2020-05-16","Sabato",4486.81,315.0
"2020-05-17","Domenica",4147.44,273.0
"2020-05-18","Lunedi",4238.92,329.0
"2020-05-19","Martedi",3913.37,311.0
"2020-05-20","Mercoledi",3418.84,297.0
"2020-05-21","Giovedi",3860.33,323.0
"2020-05-22","Venerdi",4262.53,351.0
"2020-05-23","Sabato",6147.2,458.0
"2020-05-24","Domenica",5484.13,457.0
"2020-05-25","Lunedi",3549.51,326.0
"2020-05-26","Martedi",3688.63,321.0
"2020-05-27","Mercoledi",3194.59,307.0
"2020-05-28","Giovedi",3300.72,329.0
"2020-05-29","Venerdi",4566.5,367.0
"2020-05-30","Sabato",6108.4,497.0
"2020-05-31","Domenica",5671.72,490.0
"2020-06-01","Lunedi",4861.09,420.0
"2020-06-02","Martedi",4431.18,376.0
"2020-06-03","Mercoledi",4000.07,353.0
"2020-06-04","Giovedi",4050.88,369.0
"2020-06-05","Venerdi",3859.69,384.0
"2020-06-06","Sabato",6247.77,568.0
"2020-06-07","Domenica",7193.19,606.0
"2020-06-08","Lunedi",4290.1,376.0
"2020-06-09","Martedi",4151.75,355.0
"2020-06-10","Mercoledi",4008.4,384.0
"2020-06-11","Giovedi",4910.07,427.0
"2020-06-12","Venerdi",4845.58,430.0
"2020-06-13","Sabato",6043.92,525.0
"2020-06-14","Domenica",5773.51,477.0
"2020-06-15","Lunedi",3887.75,364.0
"2020-06-16","Martedi",3619.1,350.0
"2020-06-17","Mercoledi",4100.45,374.0
"2020-06-18","Giovedi",4102.31,371.0
"2020-06-19","Venerdi",4524.19,424.0
"2020-06-20","Sabato",5686.45,485.0
"2020-06-21","Domenica",5205.16,467.0
"2020-06-22","Lunedi",2775.33,296.0
"2020-06-23","Martedi",3488.04,347.0
"2020-06-24","Mercoledi",3804.63,383.0
"2020-06-25","Giovedi",4052.8,412.0
"2020-06-26","Venerdi",4690.55,422.0
"2020-06-27","Sabato",5213.19,501.0
"2020-06-28","Domenica",6122.27,518.0
"2020-06-29","Lunedi",3494.59,379.0
"2020-06-30","Martedi",3758.35,373.0
"2020-07-01","Mercoledi",4037.81,397.0
"2020-07-02","Giovedi",3868.57,397.0
"2020-07-03","Venerdi",4314.06,434.0
"2020-07-04","Sabato",5829.96,525.0
"2020-07-05","Domenica",5179.27,465.0
"2020-07-06","Lunedi",3968.74,413.0
"2020-07-07","Martedi",3585.61,379.0
"2020-07-08","Mercoledi",3562.19,387.0
"2020-07-09","Giovedi",3388.36,338.0
"2020-07-10","Venerdi",4356.12,426.0
"2020-07-11","Sabato",5773.58,565.0
"2020-07-12","Domenica",6111.41,554.0
"2020-07-13","Lunedi",3524.97,386.0
"2020-07-14","Martedi",3668.91,392.0
"2020-07-15","Mercoledi",4227.02,422.0
"2020-07-16","Giovedi",4082.52,427.0
"2020-07-17","Venerdi",4262.2,437.0
"2020-07-18","Sabato",6105.8,576.0
"2020-07-19","Domenica",5768.24,511.0
"2020-07-20","Lunedi",3445.09,355.0
"2020-07-21","Martedi",3535.51,393.0
"2020-07-22","Mercoledi",3888.35,422.0
"2020-07-23","Giovedi",3665.17,400.0
"2020-07-24","Venerdi",4804.15,450.0
"2020-07-25","Sabato",6119.9,579.0
"2020-07-26","Domenica",5754.6,505.0
"2020-07-27","Lunedi",3543.43,389.0
"2020-07-28","Martedi",2998.24,332.0
"2020-07-29","Mercoledi",3858.94,394.0
"2020-07-30","Giovedi",3255.46,369.0
"2020-07-31","Venerdi",4376.58,444.0
"2020-08-01","Sabato",5404.23,518.0
"2020-08-02","Domenica",6567.22,629.0
"2020-08-03","Lunedi",4661.95,504.0
"2020-08-04","Martedi",4505.42,493.0
"2020-08-05","Mercoledi",3869.65,415.0
"2020-08-06","Giovedi",3945.53,416.0
"2020-08-07","Venerdi",4253.11,441.0
"2020-08-08","Sabato",5820.7,547.0
"2020-08-09","Domenica",5372.56,507.0
"2020-08-10","Lunedi",4153.76,409.0
"2020-08-11","Martedi",4031.27,397.0
"2020-08-12","Mercoledi",4004.42,416.0
"2020-08-13","Giovedi",3737.67,442.0
"2020-08-14","Venerdi",4842.75,477.0
"2020-08-15","Sabato",2046.3,188.0
"2020-08-16","Domenica",5657.46,528.0
"2020-08-17","Lunedi",4557.15,427.0
"2020-08-18","Martedi",4282.62,427.0
"2020-08-19","Mercoledi",4134.81,422.0
"2020-08-20","Giovedi",4256.12,420.0
"2020-08-21","Venerdi",3918.73,409.0
"2020-08-22","Sabato",5735.66,557.0
"2020-08-23","Domenica",5414.84,530.0
"2020-08-24","Lunedi",4242.43,436.0
"2020-08-25","Martedi",3789.89,415.0
"2020-08-26","Mercoledi",4478.66,413.0
"2020-08-27","Giovedi",4530.64,452.0
"2020-08-28","Venerdi",5103.61,515.0
"2020-08-29","Sabato",6960.78,726.0
"2020-08-30","Domenica",7630.13,693.0
"2020-08-31","Lunedi",4629.52,505.0
"2020-09-01","Martedi",4896.35,461.0
"2020-09-02","Mercoledi",5144.07,535.0
"2020-09-03","Giovedi",4664.74,504.0
"2020-09-04","Venerdi",5555.9,562.0
"2020-09-05","Sabato",6412.73,658.0
"2020-09-06","Domenica",6762.3,658.0
"2020-09-07","Lunedi",4870.98,501.0
"2020-09-08","Martedi",5162.03,525.0
"2020-09-09","Mercoledi",4574.97,471.0
"2020-09-10","Giovedi",4942.22,500.0
"2020-09-11","Venerdi",5992.31,594.0
"2020-09-12","Sabato",6877.83,730.0
"2020-09-13","Domenica",6312.88,584.0
"2020-09-14","Lunedi",4367.88,443.0
"2020-09-15","Martedi",4156.84,438.0
"2020-09-16","Mercoledi",4238.06,411.0
"2020-09-17","Giovedi",3761.86,386.0
"2020-09-18","Venerdi",5620.28,541.0
"2020-09-19","Sabato",7235.13,702.0
"2020-09-20","Domenica",7080.43,689.0
"2020-09-21","Lunedi",4494.35,485.0
"2020-09-22","Martedi",3660.48,399.0
"2020-09-23","Mercoledi",4264.66,451.0
"2020-09-24","Giovedi",4012.95,440.0
"2020-09-25","Venerdi",5259.63,543.0
"2020-09-26","Sabato",7321.1,777.0
"2020-09-27","Domenica",6782.41,711.0
"2020-09-28","Lunedi",3785.67,433.0
"2020-09-29","Martedi",3648.58,421.0
"2020-09-30","Mercoledi",4034.58,443.0
"2020-10-01","Giovedi",3982.48,436.0
"2020-10-02","Venerdi",5444.7,580.0
"2020-10-03","Sabato",7409.74,760.0
"2020-10-04","Domenica",7277.45,647.0
"2020-10-05","Lunedi",3383.92,381.0
"2020-10-06","Martedi",3278.21,367.0
"2020-10-07","Mercoledi",4118.42,429.0
"2020-10-08","Giovedi",3936.85,412.0
"2020-10-09","Venerdi",5226.91,558.0
"2020-10-10","Sabato",7444.55,767.0
"2020-10-11","Domenica",6614.47,637.0
"2020-10-12","Lunedi",3257.83,383.0
"2020-10-13","Martedi",3521.15,362.0
"2020-10-14","Mercoledi",3979.0,410.0
"2020-10-15","Giovedi",3736.99,405.0
"2020-10-16","Venerdi",5659.22,540.0
"2020-10-17","Sabato",7452.61,709.0
"2020-10-18","Domenica",7009.41,692.0
"2020-10-19","Lunedi",3100.17,348.0
"2020-10-20","Martedi",3384.07,380.0
"2020-10-21","Mercoledi",3490.37,350.0
"2020-10-22","Giovedi",4263.87,466.0
"2020-10-23","Venerdi",5139.76,494.0
"2020-10-24","Sabato",4939.82,439.0
"2020-10-25","Domenica",3685.42,362.0
"2020-10-26","Lunedi",3205.62,320.0
"2020-10-27","Martedi",3539.4,352.0
"2020-10-28","Mercoledi",3568.9,347.0
"2020-10-29","Giovedi",3908.04,378.0
"2020-10-30","Venerdi",5361.92,475.0
"2020-10-31","Sabato",5225.52,406.0
"2020-11-01","Domenica",4007.19,341.0
"2020-11-02","Lunedi",3920.6,390.0
"2020-11-03","Martedi",3383.6,320.0
"2020-11-04","Mercoledi",4554.6,417.0
"2020-11-05","Giovedi",4724.01,445.0
"2020-11-06","Venerdi",2089.27,168.0
"2020-11-07","Sabato",1665.15,130.0
"2020-11-08","Domenica",1369.94,103.0
"2020-11-09","Lunedi",2198.59,204.0
"2020-11-10","Martedi",1950.44,188.0
"2020-11-11","Mercoledi",2213.28,200.0
"2020-11-12","Giovedi",2294.09,211.0
"2020-11-13","Venerdi",3196.73,251.0
"2020-11-14","Sabato",2992.82,230.0
"2020-11-15","Domenica",1927.83,168.0
"2020-11-16","Lunedi",2319.99,228.0
"2020-11-17","Martedi",2311.23,219.0
"2020-11-18","Mercoledi",2536.06,227.0
"2020-11-19","Giovedi",2366.91,226.0
"2020-11-20","Venerdi",3226.23,273.0
"2020-11-21","Sabato",3585.07,271.0
"2020-11-22","Domenica",2437.37,189.0
"2020-11-23","Lunedi",2597.33,238.0
"2020-11-24","Martedi",2580.5,243.0
"2020-11-25","Mercoledi",2818.46,251.0
"2020-11-26","Giovedi",2903.93,261.0
"2020-11-27","Venerdi",3758.04,302.0
"2020-11-28","Sabato",3719.58,305.0
"2020-11-29","Domenica",3407.76,299.0
"2020-11-30","Lunedi",3713.41,342.0
"2020-12-01","Martedi",3660.29,330.0
"2020-12-02","Mercoledi",3491.82,308.0
"2020-12-03","Giovedi",3820.83,346.0
"2020-12-04","Venerdi",2708.39,224.0
"2020-12-05","Sabato",4190.38,312.0
"2020-12-06","Domenica",3793.38,312.0
"2020-12-07","Lunedi",4731.0,395.0
"2020-12-08","Martedi",2589.63,208.0
"2020-12-09","Mercoledi",3955.02,386.0
"2020-12-10","Giovedi",4302.03,384.0
"2020-12-11","Venerdi",5148.01,420.0
"2020-12-12","Sabato",4720.38,375.0
"2020-12-13","Domenica",6364.0,512.0
"2020-12-14","Lunedi",4521.37,444.0
"2020-12-15","Martedi",4850.81,472.0
"2020-12-16","Mercoledi",5516.68,483.0
"2020-12-17","Giovedi",5393.15,488.0
"2020-12-18","Venerdi",7324.08,679.0
"2020-12-19","Sabato",6623.2,536.0
"2020-12-20","Domenica",5381.33,426.0
"2020-12-21","Lunedi",5704.94,500.0
"2020-12-22","Martedi",6130.58,530.0
"2020-12-23","Mercoledi",6999.83,592.0
"2020-12-24","Giovedi",797.84,75.0
"2020-12-25","Venerdi",0.0,0.0
"2020-12-26","Sabato",0.0,0.0
"2020-12-27","Domenica",2499.35,180.0
"2020-12-28","Lunedi",3812.24,305.0
"2020-12-29","Martedi",5576.64,445.0
"2020-12-30","Mercoledi",6583.79,505.0
"2020-12-31","Giovedi",988.01,87.0
"2021-01-01","Venerdi",0.0,0.0
"2021-01-02","Sabato",3565.58,258.0
"2021-01-03","Domenica",2790.72,200.0
"2021-01-04","Lunedi",6133.87,521.0
"2021-01-05","Martedi",2758.83,235.0
"2021-01-06","Mercoledi",0.0,0.0
"2021-01-07","Giovedi",5031.36,470.0
"2021-01-08","Venerdi",6167.97,522.0
"2021-01-09","Sabato",4348.97,333.0
"2021-01-10","Domenica",2928.38,244.0
"2021-01-11","Lunedi",3480.08,339.0
"2021-01-12","Martedi",3707.6,341.0
"2021-01-13","Mercoledi",3830.08,334.0
"2021-01-14","Giovedi",4326.33,359.0
"2021-01-15","Venerdi",4930.71,413.0
"2021-01-16","Sabato",5260.49,412.0
"2021-01-17","Domenica",2347.56,157.0
"2021-01-18","Lunedi",2153.75,214.0
"2021-01-19","Martedi",2325.64,202.0
"2021-01-20","Mercoledi",3145.38,254.0
"2021-01-21","Giovedi",2389.16,238.0
"2021-01-22","Venerdi",3503.03,291.0
"2021-01-23","Sabato",3594.15,281.0
"2021-01-24","Domenica",4192.57,337.0
"2021-01-25","Lunedi",3933.04,361.0
"2021-01-26","Martedi",3974.47,373.0
"2021-01-27","Mercoledi",3889.48,349.0
"2021-01-28","Giovedi",3919.92,373.0
"2021-01-29","Venerdi",5543.71,477.0
"2021-01-30","Sabato",4391.08,376.0
"2021-01-31","Domenica",4520.63,372.0
"2021-02-01","Lunedi",3615.87,382.0
"2021-02-02","Martedi",3746.01,377.0
"2021-02-03","Mercoledi",4019.6,399.0
"2021-02-04","Giovedi",3850.25,393.0
"2021-02-05","Venerdi",4819.75,446.0
"2021-02-06","Sabato",6017.16,533.0
"2021-02-07","Domenica",5092.75,430.0
"2021-02-08","Lunedi",2954.25,315.0
"2021-02-09","Martedi",3861.27,389.0
"2021-02-10","Mercoledi",4226.62,383.0
"2021-02-11","Giovedi",4364.89,400.0
"2021-02-12","Venerdi",5342.62,482.0
"2021-02-13","Sabato",5796.85,496.0
"2021-02-14","Domenica",6122.82,498.0
"2021-02-15","Lunedi",5592.8,530.0
"2021-02-16","Martedi",4973.45,437.0
"2021-02-17","Mercoledi",3646.88,370.0
"2021-02-18","Giovedi",3638.79,331.0
"2021-02-19","Venerdi",4767.17,443.0
"2021-02-20","Sabato",5962.65,518.0
"2021-02-21","Domenica",4854.29,431.0
"2021-02-22","Lunedi",3391.98,350.0
"2021-02-23","Martedi",3438.25,354.0
"2021-02-24","Mercoledi",3635.32,350.0
"2021-02-25","Giovedi",3798.21,395.0
"2021-02-26","Venerdi",5528.75,509.0
"2021-02-27","Sabato",5722.01,499.0
"2021-02-28","Domenica",5206.8,468.0
"2021-03-01","Lunedi",2717.11,294.0
"2021-03-02","Martedi",3170.77,305.0
"2021-03-03","Mercoledi",3412.95,314.0
"2021-03-04","Giovedi",3978.73,376.0
"2021-03-05","Venerdi",3706.87,354.0
"2021-03-06","Sabato",3163.07,275.0
"2021-03-07","Domenica",2733.1,234.0
"2021-03-08","Lunedi",2707.27,243.0
"2021-03-09","Martedi",2822.03,290.0
"2021-03-10","Mercoledi",3767.85,342.0
"2021-03-11","Giovedi",3489.53,334.0
"2021-03-12","Venerdi",4643.56,415.0
"2021-03-13","Sabato",4333.01,343.0
"2021-03-14","Domenica",3576.62,310.0
"2021-03-15","Lunedi",2049.81,190.0
"2021-03-16","Martedi",2368.67,229.0
"2021-03-17","Mercoledi",2735.08,236.0
"2021-03-18","Giovedi",2854.22,250.0
"2021-03-19","Venerdi",3522.04,297.0
"2021-03-20","Sabato",3541.8,272.0
"2021-03-21","Domenica",2610.5,219.0
"2021-03-22","Lunedi",2319.72,236.0
"2021-03-23","Martedi",2394.6,261.0
"2021-03-24","Mercoledi",2721.35,247.0
"2021-03-25","Giovedi",2778.0,271.0
"2021-03-26","Venerdi",4025.82,332.0
"2021-03-27","Sabato",3761.84,317.0
"2021-03-28","Domenica",2426.61,209.0
"2021-03-29","Lunedi",2972.93,282.0
"2021-03-30","Martedi",3113.93,269.0
"2021-03-31","Mercoledi",3509.61,344.0
"2021-04-01","Giovedi",3694.88,337.0
"2021-04-02","Venerdi",3716.71,365.0
"2021-04-03","Sabato",3501.29,293.0
"2021-04-04","Domenica",0.0,0.0
"2021-04-05","Lunedi",0.0,0.0
"2021-04-06","Martedi",3125.2,304.0
"2021-04-07","Mercoledi",3239.88,300.0
"2021-04-08","Giovedi",3779.84,351.0
"2021-04-09","Venerdi",4368.67,361.0
"2021-04-10","Sabato",4772.16,391.0
"2021-04-11","Domenica",3413.91,289.0
"2021-04-12","Lunedi",4164.54,416.0
