,row ID,Vendite R1,Vendite R2,Vendite R4,Vendite R5,Vendite R6,dayOfWeek,month,year
550,2019-04-04,3599.57,8225.89,3280.48,5699.09,5041.57,Thursday,4,2019
551,2019-04-05,6615.79,11541.56,4059.39,7370.43,6950.14,Friday,4,2019
552,2019-04-06,10591.73,13354.77,4320.4,9788.43,7575.36,Saturday,4,2019
553,2019-04-07,10514.58,11890.72,3757.96,7783.84,6295.41,Sunday,4,2019
554,2019-04-08,3443.76,6701.43,3260.67,4376.51,3899.87,Monday,4,2019
555,2019-04-09,3868.72,7545.83,3369.35,5034.94,4411.13,Tuesday,4,2019
556,2019-04-10,3461.54,7737.68,3450.59,4716.87,4626.38,Wednesday,4,2019
557,2019-04-11,4342.76,8665.59,3600.22,6192.52,5143.32,Thursday,4,2019
558,2019-04-12,6961.4,11440.79,3985.79,8225.47,7024.4,Friday,4,2019
559,2019-04-13,10486.91,15216.99,4511.07,9827.66,8223.28,Saturday,4,2019
560,2019-04-14,10782.86,11719.73,3480.2,7884.58,5738.89,Sunday,4,2019
561,2019-04-15,3928.26,7756.87,3760.83,4797.29,4857.22,Monday,4,2019
562,2019-04-16,4057.71,7474.38,3492.53,5933.42,4607.48,Tuesday,4,2019
563,2019-04-17,5538.08,9199.35,4828.16,6701.83,6204.19,Wednesday,4,2019
564,2019-04-18,6972.1,10725.72,4188.75,7385.44,6393.96,Thursday,4,2019
565,2019-04-19,6773.17,11544.57,3907.32,8523.19,5510.67,Friday,4,2019
566,2019-04-20,10625.34,12557.98,4965.21,9355.23,5807.23,Saturday,4,2019
567,2019-04-21,2532.04,5900.83,3064.56,4214.62,2478.29,Sunday,4,2019
568,2019-04-22,6091.74,10179.93,2884.9,7058.63,4278.34,Monday,4,2019
569,2019-04-23,7040.27,9767.94,3593.62,5740.71,4321.72,Tuesday,4,2019
570,2019-04-24,7786.08,10401.59,3433.56,7235.4,5266.11,Wednesday,4,2019
571,2019-04-25,10266.48,11303.33,3124.37,7313.96,5069.03,Thursday,4,2019
572,2019-04-26,8838.38,10976.91,3419.52,7241.05,5474.36,Friday,4,2019
573,2019-04-27,10105.58,13567.39,4318.51,8777.59,5837.0,Saturday,4,2019
574,2019-04-28,7520.54,10618.37,3382.74,7542.47,4331.75,Sunday,4,2019
575,2019-04-29,4404.09,6755.57,3123.79,5152.58,4303.54,Monday,4,2019
576,2019-04-30,6391.14,9814.44,3860.33,7015.9,5680.66,Tuesday,4,2019
577,2019-05-01,6583.44,10710.25,3289.64,6514.38,4813.95,Wednesday,5,2019
578,2019-05-02,3300.88,7254.26,3191.45,5207.93,4466.11,Thursday,5,2019
579,2019-05-03,6900.29,11292.93,3627.96,6610.9,6255.01,Friday,5,2019
580,2019-05-04,8981.83,14050.2,3980.44,9988.69,6994.54,Saturday,5,2019
581,2019-05-05,10350.35,9890.24,3361.2,7654.25,5150.75,Sunday,5,2019
582,2019-05-06,3632.61,7809.97,2981.1,5134.84,4382.57,Monday,5,2019
583,2019-05-07,3715.51,7685.37,2800.23,5038.32,4396.3,Tuesday,5,2019
584,2019-05-08,4181.5,7818.1,2990.18,5519.58,5193.9,Wednesday,5,2019
585,2019-05-09,4270.09,8092.0,3252.22,5197.78,5525.81,Thursday,5,2019
586,2019-05-10,6768.63,12043.88,3555.95,8283.76,6802.84,Friday,5,2019
587,2019-05-11,10110.52,14041.46,4936.59,9968.17,6048.78,Saturday,5,2019
588,2019-05-12,8726.01,10763.84,4498.31,8302.48,4724.6,Sunday,5,2019
589,2019-05-13,3973.74,7248.0,3266.39,5195.69,4034.4,Monday,5,2019
590,2019-05-14,3556.26,7480.65,2971.1,5548.86,4600.65,Tuesday,5,2019
591,2019-05-15,4876.17,8995.81,3447.96,5400.27,5125.5,Wednesday,5,2019
592,2019-05-16,4655.67,8403.22,3678.39,6354.07,6139.64,Thursday,5,2019
593,2019-05-17,6545.1,12339.01,3552.29,8865.1,7310.33,Friday,5,2019
594,2019-05-18,11988.42,14140.1,4532.78,9770.58,6301.07,Saturday,5,2019
595,2019-05-19,10034.85,11249.72,3529.72,7740.9,4387.89,Sunday,5,2019
596,2019-05-20,3370.59,7534.11,3484.07,4777.63,4491.27,Monday,5,2019
597,2019-05-21,3814.08,7858.72,3379.48,5961.36,4832.52,Tuesday,5,2019
598,2019-05-22,4372.19,7731.45,3053.95,5278.61,5115.05,Wednesday,5,2019
599,2019-05-23,4850.49,8779.53,3482.12,6093.27,5421.45,Thursday,5,2019
600,2019-05-24,6137.82,11213.65,3654.87,8262.26,7878.08,Friday,5,2019
601,2019-05-25,9634.46,14746.01,4160.56,10438.9,6264.0,Saturday,5,2019
602,2019-05-26,9047.01,12047.47,3426.87,8334.62,5245.69,Sunday,5,2019
603,2019-05-27,4929.93,7913.28,3452.86,5762.66,4395.17,Monday,5,2019
604,2019-05-28,3713.5,6740.18,3167.05,5644.17,4868.27,Tuesday,5,2019
605,2019-05-29,3934.4,7277.54,3024.43,6197.85,5100.26,Wednesday,5,2019
606,2019-05-30,4010.07,8435.57,3394.17,5681.42,6152.75,Thursday,5,2019
607,2019-05-31,5230.62,11796.77,3920.0,8468.69,6308.91,Friday,5,2019
608,2019-06-01,8449.73,13490.28,4164.26,9626.05,6617.67,Saturday,6,2019
609,2019-06-02,7178.12,10830.86,3327.43,7001.57,5881.37,Sunday,6,2019
610,2019-06-03,3469.55,6714.52,3459.41,5228.68,4042.79,Monday,6,2019
611,2019-06-04,3598.06,7061.04,3533.48,5459.66,4824.64,Tuesday,6,2019
612,2019-06-05,3720.97,7461.81,3446.04,5229.34,5325.06,Wednesday,6,2019
613,2019-06-06,3914.39,8104.62,3204.78,5035.47,5300.53,Thursday,6,2019
614,2019-06-07,6297.41,11588.12,5608.24,9442.44,8081.45,Friday,6,2019
615,2019-06-08,8275.45,13457.71,3849.77,9272.32,6586.21,Saturday,6,2019
616,2019-06-09,8550.77,10254.83,3496.91,7799.99,5296.17,Sunday,6,2019
617,2019-06-10,4159.15,7631.16,3212.73,5598.02,4234.49,Monday,6,2019
618,2019-06-11,4184.89,7610.45,3473.36,5502.44,4860.18,Tuesday,6,2019
619,2019-06-12,3953.47,8042.82,3642.28,5931.09,5132.0,Wednesday,6,2019
620,2019-06-13,4217.67,8088.08,3249.39,6216.82,4608.31,Thursday,6,2019
621,2019-06-14,6437.1,10238.17,3426.68,8006.16,6520.0,Friday,6,2019
622,2019-06-15,8574.9,13242.27,4071.25,9431.07,6865.75,Saturday,6,2019
623,2019-06-16,7492.98,10322.49,3504.81,8236.97,4888.67,Sunday,6,2019
624,2019-06-17,3873.36,7615.85,3864.69,4685.42,4481.61,Monday,6,2019
625,2019-06-18,3850.91,7598.78,3263.11,5500.08,4134.9,Tuesday,6,2019
626,2019-06-19,4022.87,8009.6,3732.78,5950.43,5963.0,Wednesday,6,2019
627,2019-06-20,4483.75,9090.08,3809.5,7500.88,5026.11,Thursday,6,2019
628,2019-06-21,5998.28,10690.14,3873.84,8645.15,5540.97,Friday,6,2019
629,2019-06-22,9033.21,13392.95,4188.95,10925.37,5882.47,Saturday,6,2019
630,2019-06-23,6667.7,9518.75,3556.03,7121.31,4802.15,Sunday,6,2019
631,2019-06-24,4016.23,7167.07,3426.07,5394.57,4175.25,Monday,6,2019
632,2019-06-25,4137.32,6561.9,3074.82,5662.14,4086.95,Tuesday,6,2019
633,2019-06-26,4163.49,7012.94,3210.23,6421.03,4234.64,Wednesday,6,2019
634,2019-06-27,4256.62,7875.66,3872.44,5855.36,4058.15,Thursday,6,2019
635,2019-06-28,6394.22,10889.02,3723.13,7489.22,5251.4,Friday,6,2019
636,2019-06-29,7594.21,11041.64,4017.71,8936.37,6057.92,Saturday,6,2019
637,2019-06-30,8343.92,10839.45,4009.67,8617.79,6290.77,Sunday,6,2019
638,2019-07-01,4460.56,7948.72,3519.59,6129.85,4711.6,Monday,7,2019
639,2019-07-02,4459.92,7533.37,2852.69,5464.68,4835.37,Tuesday,7,2019
640,2019-07-03,4463.7,8496.58,3268.4,6092.42,4199.03,Wednesday,7,2019
641,2019-07-04,4459.73,8467.13,3316.3,6695.15,4306.89,Thursday,7,2019
642,2019-07-05,6267.79,9966.52,4053.68,7739.09,5219.53,Friday,7,2019
643,2019-07-06,9877.73,11860.36,4253.04,9525.38,5560.21,Saturday,7,2019
644,2019-07-07,9029.05,8911.49,3652.96,8547.24,4585.48,Sunday,7,2019
645,2019-07-08,4560.86,7725.49,3436.22,5205.3,4372.7,Monday,7,2019
646,2019-07-09,5139.0,7893.46,3008.7,5822.03,4485.87,Tuesday,7,2019
647,2019-07-10,6205.11,9108.19,3488.83,7308.45,4943.33,Wednesday,7,2019
648,2019-07-11,5405.49,9030.07,3555.16,6106.81,4579.32,Thursday,7,2019
649,2019-07-12,6975.42,10101.87,3493.43,8584.23,5158.72,Friday,7,2019
650,2019-07-13,10238.67,12047.07,4254.78,9792.21,6737.25,Saturday,7,2019
651,2019-07-14,10121.24,10470.6,3747.49,7785.7,5000.98,Sunday,7,2019
652,2019-07-15,6441.35,8671.24,3543.59,5883.4,4435.18,Monday,7,2019
653,2019-07-16,4266.63,7861.54,3470.52,5545.58,3722.96,Tuesday,7,2019
654,2019-07-17,4614.17,7827.76,3091.37,6499.14,4182.45,Wednesday,7,2019
655,2019-07-18,4994.9,8407.41,3792.5,7056.72,4518.78,Thursday,7,2019
656,2019-07-19,5702.04,10454.22,4003.58,7769.69,5547.67,Friday,7,2019
657,2019-07-20,9337.42,11364.96,4442.54,9723.41,5317.58,Saturday,7,2019
658,2019-07-21,7812.86,10050.67,3395.06,7099.58,4892.25,Sunday,7,2019
659,2019-07-22,4530.58,7680.93,3512.79,5707.76,4405.5,Monday,7,2019
660,2019-07-23,4339.91,7174.64,3186.5,6338.9,3964.78,Tuesday,7,2019
661,2019-07-24,4407.6,8223.38,3222.7,6013.92,3671.96,Wednesday,7,2019
662,2019-07-25,4642.0,7266.95,3336.7,6142.9,4510.75,Thursday,7,2019
663,2019-07-26,5936.7,10472.09,3471.25,8161.12,5868.32,Friday,7,2019
664,2019-07-27,9941.43,12319.47,4119.02,10277.34,6327.34,Saturday,7,2019
665,2019-07-28,11028.45,10636.68,3465.91,7420.97,5856.18,Sunday,7,2019
666,2019-07-29,4528.27,7080.53,3337.85,6082.76,4056.68,Monday,7,2019
667,2019-07-30,4430.97,8094.23,3380.29,5729.56,4008.15,Tuesday,7,2019
668,2019-07-31,4453.29,8466.85,3008.36,6924.43,4554.27,Wednesday,7,2019
669,2019-08-01,5137.09,8670.17,3282.56,6208.56,4560.37,Thursday,8,2019
670,2019-08-02,6088.15,11181.35,3462.13,7839.26,5518.36,Friday,8,2019
671,2019-08-03,8068.59,11164.48,3934.71,9175.19,5340.93,Saturday,8,2019
672,2019-08-04,7422.74,8614.86,3494.68,7218.62,4377.18,Sunday,8,2019
673,2019-08-05,4736.57,7372.22,3009.98,5489.2,4347.53,Monday,8,2019
674,2019-08-06,4402.41,7028.03,3037.83,5784.79,3904.21,Tuesday,8,2019
675,2019-08-07,4815.4,7686.13,3299.63,5832.44,4301.65,Wednesday,8,2019
676,2019-08-08,5442.29,7713.49,2999.8,6164.34,4590.41,Thursday,8,2019
677,2019-08-09,5179.92,10193.73,3511.94,7139.7,4808.37,Friday,8,2019
678,2019-08-10,7835.34,9406.19,4182.14,7285.33,4540.39,Saturday,8,2019
679,2019-08-11,7192.01,8026.42,3436.82,6206.26,4086.69,Sunday,8,2019
680,2019-08-12,5748.51,8326.05,3457.49,5778.05,3911.44,Monday,8,2019
681,2019-08-13,5368.54,7514.29,3177.54,5345.26,4543.88,Tuesday,8,2019
682,2019-08-14,5474.04,8541.67,3561.0,6346.28,4060.11,Wednesday,8,2019
683,2019-08-15,2267.88,7031.82,2822.97,5070.27,2597.61,Thursday,8,2019
684,2019-08-16,5726.9,9226.6,3977.61,6567.5,4205.11,Friday,8,2019
685,2019-08-17,7445.84,9513.79,4334.03,7724.88,4550.96,Saturday,8,2019
686,2019-08-18,7162.79,8259.66,3182.56,6371.9,4901.45,Sunday,8,2019
687,2019-08-19,5160.79,7694.74,3422.24,5804.93,4016.42,Monday,8,2019
688,2019-08-20,4738.59,7631.88,3318.71,6022.62,4137.35,Tuesday,8,2019
689,2019-08-21,6281.24,8206.73,3271.5,6380.3,4355.56,Wednesday,8,2019
690,2019-08-22,5581.85,8708.56,3156.07,6453.19,3969.22,Thursday,8,2019
691,2019-08-23,6658.52,8993.03,3335.81,7944.11,4997.67,Friday,8,2019
692,2019-08-24,10222.91,12417.32,3729.3,8668.76,5337.34,Saturday,8,2019
693,2019-08-25,8684.62,9355.84,4035.06,6136.23,4782.28,Sunday,8,2019
694,2019-08-26,4586.68,7730.46,3291.16,5684.02,4517.89,Monday,8,2019
695,2019-08-27,4780.81,8217.53,3099.58,5505.48,5200.6,Tuesday,8,2019
696,2019-08-28,6742.8,8692.84,3782.7,6738.66,5567.0,Wednesday,8,2019
697,2019-08-29,5661.24,8371.85,3569.99,6427.58,4719.58,Thursday,8,2019
698,2019-08-30,6307.81,10763.19,3624.05,8637.88,6431.84,Friday,8,2019
699,2019-08-31,9260.66,13119.66,4066.99,9796.32,6015.06,Saturday,8,2019
700,2019-09-01,9559.35,10782.28,3712.8,8988.66,6013.97,Sunday,9,2019
701,2019-09-02,4998.2,8927.61,4265.11,6152.35,4578.96,Monday,9,2019
702,2019-09-03,5173.43,8959.28,4169.26,6759.73,5110.77,Tuesday,9,2019
703,2019-09-04,5750.51,8985.99,3648.92,6333.36,4423.56,Wednesday,9,2019
704,2019-09-05,6136.12,9315.84,4053.94,6719.59,5057.42,Thursday,9,2019
705,2019-09-06,8065.88,12561.67,3665.64,8782.38,5610.14,Friday,9,2019
706,2019-09-07,10129.31,13418.71,4342.6,9480.7,6644.21,Saturday,9,2019
707,2019-09-08,9890.83,11193.65,3554.67,8557.93,6234.28,Sunday,9,2019
708,2019-09-09,5825.75,8503.87,3591.64,6041.13,5863.88,Monday,9,2019
709,2019-09-10,5848.5,9807.68,3892.96,6612.58,5501.06,Tuesday,9,2019
710,2019-09-11,5242.76,9635.82,4153.41,6616.73,5653.11,Wednesday,9,2019
711,2019-09-12,5014.96,10548.73,4345.42,6813.97,6934.35,Thursday,9,2019
712,2019-09-13,7020.59,12116.65,4853.15,8687.47,7844.42,Friday,9,2019
713,2019-09-14,10737.84,14094.11,5224.24,10860.33,7148.33,Saturday,9,2019
714,2019-09-15,9416.44,12902.45,4062.14,8120.59,5337.1,Sunday,9,2019
715,2019-09-16,3900.53,9622.78,5205.43,5612.33,5264.22,Monday,9,2019
716,2019-09-17,4181.51,7841.44,4445.01,5234.32,5315.63,Tuesday,9,2019
717,2019-09-18,4681.61,7870.17,3874.37,5493.71,5808.57,Wednesday,9,2019
718,2019-09-19,5252.08,9828.54,4293.4,6816.79,6955.66,Thursday,9,2019
719,2019-09-20,6964.53,12435.58,4750.7,9095.31,6901.87,Friday,9,2019
720,2019-09-21,10231.77,14949.38,5371.21,9725.21,7421.85,Saturday,9,2019
721,2019-09-22,9241.11,12034.41,3800.23,9034.48,5622.9,Sunday,9,2019
722,2019-09-23,3807.86,7704.65,3783.89,4999.05,4299.37,Monday,9,2019
723,2019-09-24,3877.35,7455.86,3921.68,5274.29,4638.36,Tuesday,9,2019
724,2019-09-25,3991.29,8470.87,3813.48,6114.16,4878.0,Wednesday,9,2019
725,2019-09-26,3842.37,9298.41,3559.56,5918.11,5439.34,Thursday,9,2019
726,2019-09-27,6461.8,12262.12,6721.53,8706.45,7778.73,Friday,9,2019
727,2019-09-28,10222.24,14966.89,4676.27,10100.26,7340.39,Saturday,9,2019
728,2019-09-29,9209.18,11375.89,3840.17,7427.0,5844.9,Sunday,9,2019
729,2019-09-30,3281.88,7384.99,3776.67,5981.48,4091.54,Monday,9,2019
730,2019-10-01,3640.64,7338.25,3951.13,5596.38,5026.44,Tuesday,10,2019
731,2019-10-02,3756.39,8174.64,3705.89,6156.54,5190.61,Wednesday,10,2019
732,2019-10-03,4092.11,7901.51,3654.56,6315.85,6245.14,Thursday,10,2019
733,2019-10-04,5864.6,12291.15,4820.69,7888.16,8094.65,Friday,10,2019
734,2019-10-05,10125.49,13768.3,4922.76,10822.45,6927.73,Saturday,10,2019
735,2019-10-06,9252.63,10497.76,3791.27,7766.78,5424.46,Sunday,10,2019
736,2019-10-07,3842.52,6621.35,3220.4,5030.67,4284.95,Monday,10,2019
737,2019-10-08,4187.47,7520.4,3169.3,5057.7,4254.58,Tuesday,10,2019
738,2019-10-09,4119.36,7543.71,3309.21,5769.19,4407.25,Wednesday,10,2019
739,2019-10-10,4028.74,8207.61,3713.72,5802.41,4265.26,Thursday,10,2019
740,2019-10-11,6637.52,11712.85,4682.61,8113.72,7514.25,Friday,10,2019
741,2019-10-12,11155.14,14510.01,5204.96,11072.12,7570.17,Saturday,10,2019
742,2019-10-13,9982.59,12399.48,3949.47,8089.1,6615.71,Sunday,10,2019
743,2019-10-14,3760.55,7549.04,3610.84,4721.36,3973.01,Monday,10,2019
744,2019-10-15,4266.11,7460.06,4036.85,5715.89,4954.75,Tuesday,10,2019
745,2019-10-16,4650.33,8917.22,3355.55,6407.14,5067.34,Wednesday,10,2019
746,2019-10-17,3968.42,8912.42,3872.36,5962.95,4892.31,Thursday,10,2019
747,2019-10-18,7209.55,12283.89,4419.81,8592.01,7090.04,Friday,10,2019
748,2019-10-19,11685.63,15557.02,5771.92,10823.45,7952.3,Saturday,10,2019
749,2019-10-20,10499.96,11670.28,4209.48,7878.95,4869.96,Sunday,10,2019
750,2019-10-21,3062.43,7479.36,3495.72,4855.05,3757.12,Monday,10,2019
751,2019-10-22,4584.58,7239.99,3979.19,5530.0,3926.95,Tuesday,10,2019
752,2019-10-23,4181.7,8298.28,3451.43,6233.48,5421.73,Wednesday,10,2019
753,2019-10-24,4185.47,8385.77,3377.7,5394.1,5002.84,Thursday,10,2019
754,2019-10-25,7067.12,13433.3,4394.67,8883.2,7944.58,Friday,10,2019
755,2019-10-26,12282.79,17094.0,5070.3,10921.1,8183.38,Saturday,10,2019
756,2019-10-27,10698.16,12072.78,4204.56,10440.49,6708.34,Sunday,10,2019
757,2019-10-28,3945.34,7851.62,4202.24,5356.13,4581.96,Monday,10,2019
758,2019-10-29,4256.48,7615.28,3601.63,5085.17,4561.08,Tuesday,10,2019
759,2019-10-30,4485.13,8495.47,4171.14,6114.52,5487.6,Wednesday,10,2019
760,2019-10-31,9628.37,14959.57,4792.74,10320.25,7733.61,Thursday,10,2019
761,2019-11-01,9926.2,14670.89,4404.6,9300.62,7482.22,Friday,11,2019
762,2019-11-02,12124.87,14687.02,4132.18,9291.33,7031.69,Saturday,11,2019
763,2019-11-03,10923.8,11320.62,3651.08,6900.54,6550.42,Sunday,11,2019
764,2019-11-04,4062.21,6627.08,3620.89,5135.4,4178.63,Monday,11,2019
765,2019-11-05,3945.44,7589.33,3049.84,6507.53,5386.57,Tuesday,11,2019
766,2019-11-06,3810.52,7845.96,3700.93,5544.87,4980.76,Wednesday,11,2019
767,2019-11-07,4203.71,9193.71,3392.83,5766.62,5123.21,Thursday,11,2019
768,2019-11-08,6780.29,10731.09,3867.85,8001.92,8343.94,Friday,11,2019
769,2019-11-09,11472.29,10359.85,4450.44,10635.69,7412.08,Saturday,11,2019
770,2019-11-10,11212.27,9678.08,3271.28,7830.64,5415.62,Sunday,11,2019
771,2019-11-11,3607.72,6420.48,3531.93,4780.4,4562.26,Monday,11,2019
772,2019-11-12,4061.04,5976.27,3177.0,5127.08,5477.41,Tuesday,11,2019
773,2019-11-13,4159.96,7652.99,3828.91,6045.64,5174.51,Wednesday,11,2019
774,2019-11-14,4000.0,7157.04,3540.65,5590.19,4711.81,Thursday,11,2019
775,2019-11-15,6637.12,9953.36,4246.84,8904.39,8701.9,Friday,11,2019
776,2019-11-16,11279.04,13602.61,4823.94,9634.14,7676.07,Saturday,11,2019
777,2019-11-17,11770.17,10403.33,3509.55,9034.35,5485.05,Sunday,11,2019
778,2019-11-18,3767.34,5894.89,3464.59,5193.46,4659.91,Monday,11,2019
779,2019-11-19,3704.8,5816.5,3308.52,5633.95,4647.4,Tuesday,11,2019
780,2019-11-20,4145.02,6491.21,3566.43,6283.96,6222.36,Wednesday,11,2019
781,2019-11-21,4650.92,5618.48,3753.23,6340.02,5685.78,Thursday,11,2019
782,2019-11-22,6774.66,9606.69,4095.53,9346.27,7537.24,Friday,11,2019
783,2019-11-23,11047.6,12202.62,4454.97,9538.0,7658.47,Saturday,11,2019
784,2019-11-24,11048.34,9245.8,3591.25,8245.27,5620.17,Sunday,11,2019
785,2019-11-25,3646.84,5909.1,3869.36,4740.89,4412.53,Monday,11,2019
786,2019-11-26,3631.83,6403.18,3675.96,5549.8,4817.26,Tuesday,11,2019
787,2019-11-27,4507.6,7266.56,3048.36,5930.21,5035.45,Wednesday,11,2019
788,2019-11-28,4450.41,7176.6,3760.83,5665.64,5614.23,Thursday,11,2019
789,2019-11-29,8160.59,9997.15,4575.0,8337.59,7495.75,Friday,11,2019
790,2019-11-30,12471.61,12256.9,5052.68,10733.74,8561.0,Saturday,11,2019
791,2019-12-01,12009.94,9373.79,3847.51,8527.46,5620.24,Sunday,12,2019
792,2019-12-02,4464.32,5772.36,3469.46,4814.57,4366.94,Monday,12,2019
793,2019-12-03,3915.95,5999.57,3432.91,5241.61,4963.09,Tuesday,12,2019
794,2019-12-04,4619.52,7104.15,3567.6,5873.33,4631.24,Wednesday,12,2019
795,2019-12-05,4519.47,6554.76,3234.23,5734.79,5061.03,Thursday,12,2019
796,2019-12-06,7180.84,10228.49,4432.5,7980.97,7905.37,Friday,12,2019
797,2019-12-07,10553.4,11496.71,5053.33,9599.19,7663.24,Saturday,12,2019
798,2019-12-08,11494.23,8966.84,3865.62,7755.27,5600.96,Sunday,12,2019
799,2019-12-09,5096.09,6853.99,3514.99,4859.86,4205.57,Monday,12,2019
800,2019-12-10,4988.83,8269.06,3894.89,5888.22,5445.83,Tuesday,12,2019
801,2019-12-11,5698.18,7624.52,3727.74,6689.93,5605.79,Wednesday,12,2019
802,2019-12-12,4851.94,7527.69,3927.16,6304.27,6471.0,Thursday,12,2019
803,2019-12-13,7389.52,10435.21,4485.46,8203.97,8608.61,Friday,12,2019
804,2019-12-14,12853.47,12196.57,5225.63,10236.51,8291.35,Saturday,12,2019
805,2019-12-15,12064.05,10303.45,4179.15,8734.92,6054.41,Sunday,12,2019
806,2019-12-16,4554.77,6045.44,4049.83,5571.98,5263.1,Monday,12,2019
807,2019-12-17,4917.9,7907.76,3809.95,6849.85,5694.15,Tuesday,12,2019
808,2019-12-18,5866.04,6887.62,4246.05,7363.83,6427.22,Wednesday,12,2019
809,2019-12-19,6388.26,8760.47,4231.84,7684.91,6414.81,Thursday,12,2019
810,2019-12-20,8623.82,11205.6,6225.43,10317.43,8600.08,Friday,12,2019
811,2019-12-21,14093.94,12878.82,5340.75,10077.7,8404.56,Saturday,12,2019
812,2019-12-22,15255.82,10366.48,3908.24,9417.69,6648.26,Sunday,12,2019
813,2019-12-23,8227.38,9084.04,4793.93,7110.73,6555.69,Monday,12,2019
814,2019-12-24,4747.06,3843.77,4033.13,2479.08,2092.52,Tuesday,12,2019
815,2019-12-25,2725.79,4695.23,2913.35,2530.92,1883.45,Wednesday,12,2019
816,2019-12-26,8980.87,10132.2,2822.97,6906.4,4731.4,Thursday,12,2019
817,2019-12-27,9607.42,9513.7,3834.64,8092.83,5867.34,Friday,12,2019
818,2019-12-28,12422.38,9883.26,4275.18,8799.55,6519.18,Saturday,12,2019
819,2019-12-29,10606.49,9436.72,3238.58,7715.99,5384.15,Sunday,12,2019
820,2019-12-30,7996.92,8531.67,4186.96,7319.35,5485.66,Monday,12,2019
821,2019-12-31,3224.15,3128.11,2881.49,2969.52,1766.59,Tuesday,12,2019
822,2020-01-01,9214.8,12238.06,2913.35,7951.44,6281.31,Wednesday,1,2020
823,2020-01-02,8445.76,9072.21,4472.73,6410.84,5720.1,Thursday,1,2020
824,2020-01-03,8462.55,9746.61,3851.34,8045.43,6216.85,Friday,1,2020
825,2020-01-04,13169.56,11875.81,4230.98,9042.46,6121.55,Saturday,1,2020
